160	111536
160	243243
161	65
161	83
161	98
161	106
161	10080
161	10074
161	10075
161	10073
161	10070
161	61
161	10134
161	1033
161	124
161	10072
161	1029
161	714
161	7752
161	10136
161	10221
161	1998
161	149
162	155
162	57
162	132
162	96
162	142
162	118
162	143
162	75
162	148
162	8153
162	2941
162	10436
162	163
162	5396
162	1524
162	515
162	695
162	10480
162	1083
162	10430
162	10427
162	9513
162	416
162	1259
162	5508
162	10433
162	1509
162	2947
162	1124
162	10482
162	9766
162	10481
162	2257
162	1087
162	4700
162	10830
162	749
162	124
162	3417
162	78
162	10834
162	9917
162	2428
162	126
162	3755
162	3154
162	11020
162	11021
162	2831
162	3924
162	2873
162	160
162	54
162	151
162	11022
162	2658
162	1626
163	18
163	19
163	30
163	31
163	34
163	40
163	107
163	153
163	93
163	112
163	155
163	131
163	132
163	91
163	75
163	159
163	106
163	162
163	461
163	744
163	1041
163	1505
163	1409
163	1935
163	2529
163	3048
163	2925
163	3755
163	3698
163	4793
163	1891
163	6927
163	5867
163	9415
163	11145
163	11793
163	11608
163	11609
163	11795
163	11727
163	11790
163	11728
163	11729
163	14225
163	31156
163	37578
164	530
164	559
164	585
164	1273
164	2328
164	2373
164	2721
164	2928
164	2914
164	3372
164	3860
164	5386
164	6725
164	7505
164	8611
164	9392
164	9917
164	12816
164	13894
164	13998
164	15253
164	20433
164	20903
164	20906
164	22037
164	22481
164	23027
164	24111
164	25109
164	25480
164	27076
164	27486
164	27665
164	28059
164	28475
164	28752
164	29050
164	29256
164	30287
164	33892
164	36999
164	37230
164	38974
164	39071
164	40119
164	40684
164	41125
164	41645
164	42023
164	42265
164	43477
164	45397
164	52561
164	58537
164	95795
164	102323
164	104586
164	123365
164	134196
164	152598
164	178560
164	205929
164	251051
164	415752
164	535555
164	789817
165	156
165	135
165	73
165	1547
165	12327
165	12222
165	12710
165	12709
165	12326
165	5706
165	12646
165	12649
165	12328
165	12512
165	12227
165	12715
165	3372
165	12816
165	12333
165	1866
165	12223
165	12518
165	12882
165	12883
165	12332
165	12330
165	12220
165	1658
165	12713
165	12814
165	3523
165	9905
165	2620
165	12822
165	12819
165	1125
165	12329
165	12334
165	12818
165	12648
165	12650
165	12225
165	1796
165	1644
165	12325
165	1114
165	12716
165	2693
165	12812
165	4683
165	11413
165	1994
165	12226
165	12815
165	12214
165	12216
165	1679
165	12810
165	12817
165	596
165	3729
165	12707
165	6648
165	2309
165	12523
165	504
165	12056
165	12513
165	6657
165	13169
165	13170
165	1056
165	13171
165	607
165	522
165	2847
165	1058
165	13172
165	13173
165	5079
165	13222
165	13225
166	137
166	144
166	268
166	162
166	14632
166	8315
166	14520
166	3025
166	12816
166	14522
166	13187
166	814
166	14532
166	14526
166	4947
166	3009
166	14659
166	9754
166	2862
166	14529
166	14521
166	14633
166	3397
166	1742
166	14634
166	7265
166	8176
166	14524
166	14534
166	14628
166	14623
166	7597
166	14631
166	3745
166	1440
166	716
166	4322
166	14519
166	14661
166	1794
166	14664
166	14625
166	1663
166	6114
166	1718
166	14919
166	14921
166	14923
166	2550
166	1576
166	14927
166	4035
166	8951
166	5327
166	672
166	14931
166	14932
166	1210
166	747
166	1640
166	724
167	3275
167	3193
167	5571
167	12157
167	26810
167	28301
167	28459
167	28797
167	30252
167	30532
167	39840
167	76402
167	76420
167	78163
167	81270
167	92991
167	102968
167	113614
167	168792
167	169647
167	183602
167	187921
167	211277
167	371025
167	479550
167	1247638
168	56
168	855
168	1417
168	2268
168	2274
168	2289
168	2373
168	2183
168	2184
168	2187
168	2392
168	2427
168	2524
168	2429
168	2191
168	2440
168	2521
168	2563
168	2476
168	2522
169	1196
169	3088
169	11531
169	14519
169	23802
169	512764
170	156
170	531
170	3168
170	3728
170	3568
170	15255
170	24608
170	39691
171	1077
171	6276
172	43
172	55
172	56
172	58
172	73
172	458
172	636
172	694
172	628
172	598
172	731
172	1412
172	1532
172	1156
172	1449
172	1409
172	1629
172	1821
172	2064
172	2638
172	2898
172	2928
172	2609
172	2886
172	2625
172	3020
172	2773
172	3024
172	2892
172	3063
172	3010
172	2896
172	2978
172	2979
172	2915
172	2981
172	2916
172	3154
172	3045
172	3017
172	3068
172	3147
172	2921
172	2923
172	3070
172	2925
172	2926
172	3413
172	3072
172	3074
172	3075
172	3568
172	3949
172	4295
172	5986
172	6339
172	6324
172	7661
172	7741
172	11413
172	13270
172	14658
172	15251
172	15540
172	16864
172	17401
172	20449
172	20859
172	21856
172	22346
172	23718
172	23637
172	23802
172	25156
172	25317
172	25913
172	25795
172	26877
172	33472
172	37328
172	37779
172	40897
172	43675
172	50602
172	52521
172	71053
172	83114
172	87417
172	202637
172	297428
172	333930
173	3307
173	3316
